crime_type,latitude,longitude,geometry
BATTERY,41.735836545,-87.591760946,POINT (-87.591760946 41.735836545)
BATTERY,41.823951429,-87.607863995,POINT (-87.607863995 41.823951429)
BATTERY,41.799964648,-87.734682102,POINT (-87.734682102 41.799964648)
BATTERY,41.992541921,-87.711475408,POINT (-87.711475408 41.992541921)
BATTERY,41.82862242,-87.632658693,POINT (-87.632658693 41.82862242)
BATTERY,41.705887536,-87.720214826,POINT (-87.720214826 41.705887536)
BATTERY,41.974172684,-87.781339002,POINT (-87.781339002 41.974172684)
BATTERY,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
BATTERY,41.737094305,-87.572998178,POINT (-87.572998178 41.737094305)
BATTERY,41.973167821,-87.713495268,POINT (-87.713495268 41.973167821)
BATTERY,41.747168025,-87.590523876,POINT (-87.590523876 41.747168025)
BATTERY,41.971679797,-87.772608423,POINT (-87.772608423 41.971679797)
BATTERY,41.655411665,-87.605125836,POINT (-87.605125836 41.655411665)
BATTERY,41.996043193,-87.787488548,POINT (-87.787488548 41.996043193)
BATTERY,41.730913643,-87.588003791,POINT (-87.588003791 41.730913643)
BATTERY,41.702109599,-87.697671142,POINT (-87.697671142 41.702109599)
BATTERY,41.79116865,-87.723102845,POINT (-87.723102845 41.79116865)
BATTERY,41.653793121,-87.597467064,POINT (-87.597467064 41.653793121)
BATTERY,41.71553758,-87.538899875,POINT (-87.538899875 41.71553758)
BATTERY,41.733053891,-87.568330657,POINT (-87.568330657 41.733053891)
BATTERY,41.978646907,-87.795459725,POINT (-87.795459725 41.978646907)
BATTERY,41.689198725,-87.605795686,POINT (-87.605795686 41.689198725)
BATTERY,41.996923173,-87.805485119,POINT (-87.805485119 41.996923173)
BATTERY,41.997287578,-87.717249108,POINT (-87.717249108 41.997287578)
BATTERY,41.656225655,-87.538681436,POINT (-87.538681436 41.656225655)
BATTERY,41.736934886,-87.584240948,POINT (-87.584240948 41.736934886)
BATTERY,41.97551745,-87.729569215,POINT (-87.729569215 41.97551745)
BATTERY,42.001393748,-87.813968891,POINT (-87.813968891 42.001393748)
BATTERY,41.647926124,-87.616644106,POINT (-87.616644106 41.647926124)
BATTERY,41.988044612,-87.77905634,POINT (-87.77905634 41.988044612)
BATTERY,41.823665846,-87.603072021,POINT (-87.603072021 41.823665846)
BATTERY,41.97008868,-87.762690091,POINT (-87.762690091 41.97008868)
BATTERY,41.694557466,-87.699708082,POINT (-87.699708082 41.694557466)
BATTERY,41.696142182,-87.705935572,POINT (-87.705935572 41.696142182)
BATTERY,41.710736532,-87.601095702,POINT (-87.601095702 41.710736532)
BATTERY,41.741917205,-87.580676404,POINT (-87.580676404 41.741917205)
BATTERY,41.651387468,-87.539886188,POINT (-87.539886188 41.651387468)
BATTERY,41.657358371,-87.552595175,POINT (-87.552595175 41.657358371)
BATTERY,41.794533814,-87.631438536,POINT (-87.631438536 41.794533814)
BATTERY,41.707519433,-87.601839023,POINT (-87.601839023 41.707519433)
BATTERY,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
BATTERY,41.838227796,-87.632282365,POINT (-87.632282365 41.838227796)
BATTERY,41.736784354,-87.566003775,POINT (-87.566003775 41.736784354)
BATTERY,41.657334836,-87.547530855,POINT (-87.547530855 41.657334836)
BATTERY,41.837260546,-87.631625048,POINT (-87.631625048 41.837260546)
BATTERY,41.721918366,-87.585137009,POINT (-87.585137009 41.721918366)
BATTERY,41.73693281,-87.584343562,POINT (-87.584343562 41.73693281)
BATTERY,41.72088333,-87.53649704,POINT (-87.53649704 41.72088333)
BATTERY,41.93722317,-87.802577992,POINT (-87.802577992 41.93722317)
BATTERY,41.717697811,-87.597064499,POINT (-87.597064499 41.717697811)
BATTERY,41.707203646,-87.606566877,POINT (-87.606566877 41.707203646)
BATTERY,41.79580867,-87.633034559,POINT (-87.633034559 41.79580867)
BATTERY,41.983318795,-87.732103232,POINT (-87.732103232 41.983318795)
BATTERY,41.969451889,-87.762111096,POINT (-87.762111096 41.969451889)
BATTERY,41.969308574,-87.761987351,POINT (-87.761987351 41.969308574)
BATTERY,42.00303493,-87.809172633,POINT (-87.809172633 42.00303493)
BATTERY,41.700082709,-87.608397415,POINT (-87.608397415 41.700082709)
BATTERY,41.688218178,-87.537357913,POINT (-87.537357913 41.688218178)
BATTERY,41.653330429,-87.6015084,POINT (-87.6015084 41.653330429)
BATTERY,41.688218178,-87.537357913,POINT (-87.537357913 41.688218178)
BATTERY,41.777874651,-87.770831592,POINT (-87.770831592 41.777874651)
BATTERY,41.65736912,-87.591933595,POINT (-87.591933595 41.65736912)
BATTERY,41.852351309,-87.634789274,POINT (-87.634789274 41.852351309)
BATTERY,41.704101513,-87.534078598,POINT (-87.534078598 41.704101513)
BATTERY,41.696048839,-87.705929156,POINT (-87.705929156 41.696048839)
BATTERY,41.927900439,-87.795375417,POINT (-87.795375417 41.927900439)
BATTERY,41.751270452,-87.585822373,POINT (-87.585822373 41.751270452)
BATTERY,41.97343629,-87.753860062,POINT (-87.753860062 41.97343629)
BATTERY,41.79798376,-87.723298581,POINT (-87.723298581 41.79798376)
BATTERY,41.702282173,-87.535283936,POINT (-87.535283936 41.702282173)
BATTERY,41.794533814,-87.631438536,POINT (-87.631438536 41.794533814)
BATTERY,41.988417199,-87.785788108,POINT (-87.785788108 41.988417199)
BATTERY,41.79639731,-87.723251281,POINT (-87.723251281 41.79639731)
BATTERY,41.688218178,-87.537357913,POINT (-87.537357913 41.688218178)
BATTERY,41.655822689,-87.595987555,POINT (-87.595987555 41.655822689)
BATTERY,41.973167821,-87.713495268,POINT (-87.713495268 41.973167821)
BATTERY,41.65685118,-87.602332155,POINT (-87.602332155 41.65685118)
BATTERY,41.747387654,-87.585882075,POINT (-87.585882075 41.747387654)
BATTERY,41.823665846,-87.603072021,POINT (-87.603072021 41.823665846)
BATTERY,41.712930476,-87.538899017,POINT (-87.538899017 41.712930476)
BATTERY,41.824546856,-87.633055347,POINT (-87.633055347 41.824546856)
BATTERY,42.002424492,-87.817382097,POINT (-87.817382097 42.002424492)
BATTERY,41.774941876,-87.781767514,POINT (-87.781767514 41.774941876)
BATTERY,41.751427982,-87.591497227,POINT (-87.591497227 41.751427982)
BATTERY,41.656972482,-87.59768703,POINT (-87.59768703 41.656972482)
BATTERY,41.715256909,-87.532859912,POINT (-87.532859912 41.715256909)
BATTERY,41.695982095,-87.596653142,POINT (-87.596653142 41.695982095)
BATTERY,41.7128602,-87.592464611,POINT (-87.592464611 41.7128602)
BATTERY,41.96984195,-87.748560632,POINT (-87.748560632 41.96984195)
BATTERY,41.738720617,-87.586645774,POINT (-87.586645774 41.738720617)
BATTERY,41.65675239,-87.602333272,POINT (-87.602333272 41.65675239)
BATTERY,41.688218178,-87.537357913,POINT (-87.537357913 41.688218178)
BATTERY,41.803389375,-87.732027809,POINT (-87.732027809 41.803389375)
BATTERY,41.65548171,-87.602325685,POINT (-87.602325685 41.65548171)
BATTERY,41.794555987,-87.630576503,POINT (-87.630576503 41.794555987)
BATTERY,41.927892636,-87.797815576,POINT (-87.797815576 41.927892636)
BATTERY,41.706197871,-87.606786948,POINT (-87.606786948 41.706197871)
BATTERY,41.72868064,-87.594938863,POINT (-87.594938863 41.72868064)
BATTERY,41.805602517,-87.719807888,POINT (-87.719807888 41.805602517)
BATTERY,41.997688382,-87.811394392,POINT (-87.811394392 41.997688382)
BATTERY,41.929842617,-87.806461129,POINT (-87.806461129 41.929842617)
BATTERY,41.684172695,-87.706176337,POINT (-87.706176337 41.684172695)
BATTERY,41.818876782,-87.723966119,POINT (-87.723966119 41.818876782)
BATTERY,41.70215499,-87.529243317,POINT (-87.529243317 41.70215499)
BATTERY,41.803201891,-87.72198373,POINT (-87.72198373 41.803201891)
BATTERY,41.688218178,-87.537357913,POINT (-87.537357913 41.688218178)
BATTERY,41.82930028,-87.683546562,POINT (-87.683546562 41.82930028)
BATTERY,41.778464488,-87.739175332,POINT (-87.739175332 41.778464488)
BATTERY,41.729020533,-87.596158569,POINT (-87.596158569 41.729020533)
BATTERY,41.831675351,-87.665586897,POINT (-87.665586897 41.831675351)
BATTERY,41.707203646,-87.606566877,POINT (-87.606566877 41.707203646)
BATTERY,41.794533814,-87.631438536,POINT (-87.631438536 41.794533814)
BATTERY,41.988630807,-87.812829371,POINT (-87.812829371 41.988630807)
BATTERY,41.708750645,-87.540056498,POINT (-87.540056498 41.708750645)
BATTERY,41.720970635,-87.679928451,POINT (-87.679928451 41.720970635)
BATTERY,41.71537493,-87.53286211,POINT (-87.53286211 41.71537493)
BATTERY,41.83737086,-87.666257952,POINT (-87.666257952 41.83737086)
BATTERY,41.830890037,-87.635503335,POINT (-87.635503335 41.830890037)
BATTERY,42.010890407,-87.783126393,POINT (-87.783126393 42.010890407)
BATTERY,41.976344235,-87.755312105,POINT (-87.755312105 41.976344235)
BATTERY,41.694767609,-87.698501376,POINT (-87.698501376 41.694767609)
BATTERY,41.799773295,-87.723347623,POINT (-87.723347623 41.799773295)
BATTERY,41.99020553,-87.77874332,POINT (-87.77874332 41.99020553)
BATTERY,41.726458318,-87.592469589,POINT (-87.592469589 41.726458318)
BATTERY,41.691522273,-87.703710431,POINT (-87.703710431 41.691522273)
BATTERY,41.690423675,-87.605950302,POINT (-87.605950302 41.690423675)
BATTERY,41.703731612,-87.540103547,POINT (-87.540103547 41.703731612)
BATTERY,41.774342557,-87.764663149,POINT (-87.764663149 41.774342557)
BATTERY,41.777756669,-87.777035925,POINT (-87.777035925 41.777756669)
BATTERY,41.972516044,-87.728148666,POINT (-87.728148666 41.972516044)
BATTERY,41.975501383,-87.805963607,POINT (-87.805963607 41.975501383)
BATTERY,41.702016169,-87.681482619,POINT (-87.681482619 41.702016169)
BATTERY,41.969892005,-87.769538888,POINT (-87.769538888 41.969892005)
BATTERY,41.784571587,-87.776639688,POINT (-87.776639688 41.784571587)
BATTERY,41.801805426,-87.633567087,POINT (-87.633567087 41.801805426)
BATTERY,41.721568583,-87.603287781,POINT (-87.603287781 41.721568583)
BATTERY,41.818635758,-87.631267121,POINT (-87.631267121 41.818635758)
BATTERY,41.795541367,-87.734253857,POINT (-87.734253857 41.795541367)
BATTERY,41.977043475,-87.76899404,POINT (-87.76899404 41.977043475)
BATTERY,41.745565169,-87.585840919,POINT (-87.585840919 41.745565169)
BATTERY,41.712720927,-87.681813981,POINT (-87.681813981 41.712720927)
BATTERY,41.924283253,-87.796486146,POINT (-87.796486146 41.924283253)
BATTERY,41.727500346,-87.574265278,POINT (-87.574265278 41.727500346)
BATTERY,41.65364899,-87.614590067,POINT (-87.614590067 41.65364899)
BATTERY,41.653739518,-87.606293659,POINT (-87.606293659 41.653739518)
BATTERY,41.830917641,-87.608064205,POINT (-87.608064205 41.830917641)
BATTERY,41.80171934,-87.630703621,POINT (-87.630703621 41.80171934)
BATTERY,41.707331718,-87.535283747,POINT (-87.535283747 41.707331718)
BATTERY,41.653556222,-87.602058381,POINT (-87.602058381 41.653556222)
BATTERY,41.707519433,-87.601839023,POINT (-87.601839023 41.707519433)
BATTERY,41.989160145,-87.716389503,POINT (-87.716389503 41.989160145)
BATTERY,41.707455406,-87.605586223,POINT (-87.605586223 41.707455406)
BATTERY,41.927670328,-87.797810086,POINT (-87.797810086 41.927670328)
BATTERY,41.98661945,-87.774338519,POINT (-87.774338519 41.98661945)
BATTERY,41.737094305,-87.572998178,POINT (-87.572998178 41.737094305)
BATTERY,41.705455427,-87.681590704,POINT (-87.681590704 41.705455427)
BATTERY,41.654646885,-87.617059945,POINT (-87.617059945 41.654646885)
BATTERY,41.816397665,-87.632817639,POINT (-87.632817639 41.816397665)
BATTERY,41.727708065,-87.558107287,POINT (-87.558107287 41.727708065)
BATTERY,41.730515838,-87.585066558,POINT (-87.585066558 41.730515838)
BATTERY,41.726771681,-87.598532478,POINT (-87.598532478 41.726771681)
BATTERY,41.849140945,-87.633055109,POINT (-87.633055109 41.849140945)
BATTERY,41.718707217,-87.537703369,POINT (-87.537703369 41.718707217)
BATTERY,41.855118781,-87.631844657,POINT (-87.631844657 41.855118781)
BATTERY,41.749632061,-87.585815728,POINT (-87.585815728 41.749632061)
BATTERY,41.817615327,-87.601871459,POINT (-87.601871459 41.817615327)
BATTERY,41.973167821,-87.713495268,POINT (-87.713495268 41.973167821)
BATTERY,41.655385457,-87.613161935,POINT (-87.613161935 41.655385457)
BATTERY,41.834166922,-87.666493043,POINT (-87.666493043 41.834166922)
BATTERY,41.830917641,-87.608064205,POINT (-87.608064205 41.830917641)
BATTERY,41.980320996,-87.771984617,POINT (-87.771984617 41.980320996)
BATTERY,41.656787031,-87.597440303,POINT (-87.597440303 41.656787031)
BATTERY,41.654335671,-87.604226807,POINT (-87.604226807 41.654335671)
BATTERY,41.688564933,-87.607120849,POINT (-87.607120849 41.688564933)
BATTERY,41.653733315,-87.596271188,POINT (-87.596271188 41.653733315)
BATTERY,41.703563787,-87.535286398,POINT (-87.535286398 41.703563787)
BATTERY,41.824189097,-87.67511576,POINT (-87.67511576 41.824189097)
BATTERY,41.984990309,-87.79813918,POINT (-87.79813918 41.984990309)
BATTERY,41.800418484,-87.734879592,POINT (-87.734879592 41.800418484)
BATTERY,41.823125769,-87.602725951,POINT (-87.602725951 41.823125769)
BATTERY,41.969782971,-87.753705635,POINT (-87.753705635 41.969782971)
BATTERY,41.820982288,-87.601400234,POINT (-87.601400234 41.820982288)
BATTERY,41.799964648,-87.734682102,POINT (-87.734682102 41.799964648)
BATTERY,41.817823934,-87.633594498,POINT (-87.633594498 41.817823934)
BATTERY,41.736260654,-87.59754133,POINT (-87.59754133 41.736260654)
BATTERY,41.807422809,-87.723572168,POINT (-87.723572168 41.807422809)
BATTERY,41.801807599,-87.63257314,POINT (-87.63257314 41.801807599)
BATTERY,41.825629038,-87.66783277,POINT (-87.66783277 41.825629038)
BATTERY,41.654326558,-87.60755681,POINT (-87.60755681 41.654326558)
BATTERY,41.721568583,-87.603287781,POINT (-87.603287781 41.721568583)
BATTERY,41.70180745,-87.718298114,POINT (-87.718298114 41.70180745)
BATTERY,41.691365807,-87.713802607,POINT (-87.713802607 41.691365807)
BATTERY,41.729384811,-87.554855936,POINT (-87.554855936 41.729384811)
BATTERY,41.706510622,-87.673655056,POINT (-87.673655056 41.706510622)
BATTERY,41.923564586,-87.799497986,POINT (-87.799497986 41.923564586)
BATTERY,41.985432156,-87.790547461,POINT (-87.790547461 41.985432156)
BATTERY,41.645835887,-87.614600077,POINT (-87.614600077 41.645835887)
BATTERY,42.002482598,-87.817488322,POINT (-87.817488322 42.002482598)
BATTERY,41.721093595,-87.671205546,POINT (-87.671205546 41.721093595)
BATTERY,41.979644752,-87.785374118,POINT (-87.785374118 41.979644752)
BATTERY,41.736599019,-87.575707974,POINT (-87.575707974 41.736599019)
BATTERY,41.852882701,-87.635528609,POINT (-87.635528609 41.852882701)
BATTERY,41.749118345,-87.594217306,POINT (-87.594217306 41.749118345)
BATTERY,41.980251319,-87.797016665,POINT (-87.797016665 41.980251319)
BATTERY,41.699255464,-87.607337467,POINT (-87.607337467 41.699255464)
BATTERY,41.728779004,-87.596154003,POINT (-87.596154003 41.728779004)
BATTERY,41.85225484,-87.636074996,POINT (-87.636074996 41.85225484)
BATTERY,41.651846557,-87.540795325,POINT (-87.540795325 41.651846557)
BATTERY,41.743267622,-87.587443207,POINT (-87.587443207 41.743267622)
BATTERY,41.980033913,-87.774451288,POINT (-87.774451288 41.980033913)
BATTERY,41.848236869,-87.632855764,POINT (-87.632855764 41.848236869)
BATTERY,41.728866416,-87.585474026,POINT (-87.585474026 41.728866416)
BATTERY,41.694667997,-87.718029274,POINT (-87.718029274 41.694667997)
BATTERY,41.703526071,-87.607406613,POINT (-87.607406613 41.703526071)
BATTERY,41.690378572,-87.608367251,POINT (-87.608367251 41.690378572)
BATTERY,41.992259008,-87.710415066,POINT (-87.710415066 41.992259008)
BATTERY,41.783058812,-87.789100734,POINT (-87.789100734 41.783058812)
BATTERY,41.652944044,-87.547152446,POINT (-87.547152446 41.652944044)
BATTERY,41.827496886,-87.608711884,POINT (-87.608711884 41.827496886)
BATTERY,41.829598355,-87.686277105,POINT (-87.686277105 41.829598355)
BATTERY,41.654821487,-87.605103209,POINT (-87.605103209 41.654821487)
BATTERY,41.65736912,-87.591933595,POINT (-87.591933595 41.65736912)
BATTERY,41.683875653,-87.534050733,POINT (-87.534050733 41.683875653)
BATTERY,41.787820537,-87.718969086,POINT (-87.718969086 41.787820537)
BATTERY,41.726858608,-87.593688547,POINT (-87.593688547 41.726858608)
BATTERY,41.688218178,-87.537357913,POINT (-87.537357913 41.688218178)
BATTERY,41.819065785,-87.635184156,POINT (-87.635184156 41.819065785)
BATTERY,41.750969055,-87.591825006,POINT (-87.591825006 41.750969055)
BATTERY,41.980778822,-87.80543826,POINT (-87.80543826 41.980778822)
BATTERY,41.781294229,-87.738716568,POINT (-87.738716568 41.781294229)
BATTERY,41.751372781,-87.596566194,POINT (-87.596566194 41.751372781)
BATTERY,41.746856763,-87.588226171,POINT (-87.588226171 41.746856763)
BATTERY,41.665814864,-87.558853882,POINT (-87.558853882 41.665814864)
BATTERY,41.705406026,-87.603954053,POINT (-87.603954053 41.705406026)
BATTERY,41.816321863,-87.631189677,POINT (-87.631189677 41.816321863)
BATTERY,41.736458248,-87.585638764,POINT (-87.585638764 41.736458248)
BATTERY,41.69777395,-87.608708956,POINT (-87.608708956 41.69777395)
BATTERY,41.990159786,-87.726830225,POINT (-87.726830225 41.990159786)
BATTERY,41.649379004,-87.545929798,POINT (-87.545929798 41.649379004)
BATTERY,41.737506567,-87.585216242,POINT (-87.585216242 41.737506567)
BATTERY,41.653330429,-87.6015084,POINT (-87.6015084 41.653330429)
BATTERY,41.814078945,-87.634651385,POINT (-87.634651385 41.814078945)
BATTERY,41.800007349,-87.714770747,POINT (-87.714770747 41.800007349)
BATTERY,41.736871185,-87.58879593,POINT (-87.58879593 41.736871185)
BATTERY,41.7981793,-87.720850561,POINT (-87.720850561 41.7981793)
BATTERY,41.706378843,-87.680856265,POINT (-87.680856265 41.706378843)
BATTERY,41.707739793,-87.530437204,POINT (-87.530437204 41.707739793)
BATTERY,41.977273326,-87.833380797,POINT (-87.833380797 41.977273326)
BATTERY,41.968416582,-87.787338355,POINT (-87.787338355 41.968416582)
BATTERY,41.776976601,-87.769017334,POINT (-87.769017334 41.776976601)
BATTERY,41.722108211,-87.600973936,POINT (-87.600973936 41.722108211)
BATTERY,41.655817552,-87.596042503,POINT (-87.596042503 41.655817552)
BATTERY,41.834542012,-87.635397616,POINT (-87.635397616 41.834542012)
BATTERY,41.777923376,-87.756855373,POINT (-87.756855373 41.777923376)
BATTERY,41.711475995,-87.675724865,POINT (-87.675724865 41.711475995)
BATTERY,41.653790327,-87.599175942,POINT (-87.599175942 41.653790327)
BATTERY,41.851292693,-87.63988068,POINT (-87.63988068 41.851292693)
BATTERY,41.721035255,-87.675381988,POINT (-87.675381988 41.721035255)
BATTERY,41.654971135,-87.602305843,POINT (-87.602305843 41.654971135)
BATTERY,41.83117638,-87.685802551,POINT (-87.685802551 41.83117638)
BATTERY,41.79515101,-87.716497041,POINT (-87.716497041 41.79515101)
BATTERY,41.72870489,-87.596151187,POINT (-87.596151187 41.72870489)
BATTERY,41.969747413,-87.756452857,POINT (-87.756452857 41.969747413)
BATTERY,41.974595846,-87.775774934,POINT (-87.775774934 41.974595846)
BATTERY,41.657334836,-87.547530855,POINT (-87.547530855 41.657334836)
BATTERY,41.98287878,-87.791440835,POINT (-87.791440835 41.98287878)
BATTERY,41.79797078,-87.714713316,POINT (-87.714713316 41.79797078)
BATTERY,41.832710815,-87.634368068,POINT (-87.634368068 41.832710815)
BATTERY,41.793347995,-87.713943665,POINT (-87.713943665 41.793347995)
BATTERY,41.824911933,-87.609170298,POINT (-87.609170298 41.824911933)
BATTERY,41.656717889,-87.597356925,POINT (-87.597356925 41.656717889)
BATTERY,41.803194213,-87.724672227,POINT (-87.724672227 41.803194213)
BATTERY,41.702747063,-87.538610579,POINT (-87.538610579 41.702747063)
BATTERY,41.745053811,-87.592904441,POINT (-87.592904441 41.745053811)
BATTERY,41.801801568,-87.633834865,POINT (-87.633834865 41.801801568)
BATTERY,41.85287855,-87.635748886,POINT (-87.635748886 41.85287855)
BATTERY,41.992422708,-87.783278116,POINT (-87.783278116 41.992422708)
BATTERY,41.710803245,-87.596505918,POINT (-87.596505918 41.710803245)
BATTERY,41.657322883,-87.605741042,POINT (-87.605741042 41.657322883)
BATTERY,41.794509508,-87.633301738,POINT (-87.633301738 41.794509508)
