rank,refresh_date,week,country_code,region_name,region_code,term,score,country_name
11,2022-06-30,2021-08-08,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-29,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-09-26,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-12-12,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-23,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-27,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-03,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-24,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-15,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-22,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-30,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-06,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-27,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-03,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-08,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-12,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-26,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-17,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-28,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-04,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-18,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-25,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-15,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-22,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-13,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-20,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-27,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-07-22,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-07,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-21,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-16,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-13,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-03,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-03-10,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-19,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-23,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-25,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-08,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-06,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-20,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-01,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-29,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-01-19,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-02-09,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-04-05,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-04-19,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-04-26,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-10,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-24,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-31,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-06-21,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-06-28,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-02,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-16,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-06,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-10-11,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-13,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-03,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-31,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-02-21,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-02-28,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-16,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-30,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-20,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-27,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-07-25,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-08,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-11-07,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-12-05,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-23,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-27,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-15,ID,East Kalimantan,ID-KI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-16,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-13,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-03,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-29,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-19,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-28,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-18,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-03-18,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-03-25,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-01,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-08,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-15,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-29,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-27,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-12,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-19,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-09,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-23,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-30,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-07,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-11-04,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-11-18,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-20,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-03,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-10,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-17,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-03-24,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-21,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-05,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-12,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-26,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-07-21,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-07-28,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-11,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-25,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-22,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-29,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-20,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-11-10,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-11-17,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-11-24,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-02-16,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-03-08,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-04-05,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-04-26,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-10,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-24,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-31,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-06-14,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-06-21,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-09,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-23,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-29,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-06,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-17,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-07,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-04-25,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-16,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-23,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-06,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-27,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-07-25,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-09-19,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-10-17,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-11-07,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-12-19,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-16,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-23,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-06,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-20,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-20,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-24,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-01,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-08,ID,Riau Islands,ID-KR,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-02,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-09,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-16,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-06,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-20,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-03,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-24,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-31,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-28,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-03-04,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-15,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-22,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-20,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-06-17,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-07-01,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-19,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-02,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-28,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-20,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-10,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-07,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-19,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-26,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-09,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-23,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-07-14,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-18,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-22,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-29,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-06,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-13,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-27,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-15,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-02-16,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-02-23,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-04-05,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-10,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-17,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-24,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-07-26,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-06,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-10-18,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-10-25,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-15,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-22,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-20,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-27,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-03,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-10,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-24,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-31,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-02-21,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-07,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-28,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-30,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-27,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-08,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-15,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-22,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-09-12,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-09-19,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-10-17,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-12-12,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-09,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-20,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-27,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-13,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-27,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-10,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-01,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-06-05,ID,South Kalimantan,ID-KS,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-16,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-23,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-20,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-27,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-10,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-01,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-08,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-15,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-22,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-12,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-19,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-26,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-31,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-28,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-15,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-20,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-27,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-06-24,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-26,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-07,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-14,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-11-11,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-09,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-30,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-20,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-27,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-17,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-03-03,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-03-10,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-21,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-12,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-30,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-07-21,ID,Central Kalimantan,ID-KT,Hari Keluarga Nasional 2022,,Indonesia
